Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
DRC36,886.6735134136997,OUT010
FDE39,45.52883148631838,OUT019
FDP57,1784.3385172815285,OUT049
FDE57,2262.93955183246,OUT046
NCN18,1752.9516256447678,OUT046
NCQ05,2099.1542775652833,OUT018
FDW47,2074.296813692992,OUT035
FDV46,2359.654970598117,OUT035
NCP29,931.0154444985128,OUT045
FDE09,1512.0259566857428,OUT018
NCU06,5055.421606048359,OUT027
FDT19,856.1373995613727,OUT010
DRF15,2522.4239477280944,OUT017
DRI51,2728.60235957261,OUT013
NCX54,1688.4979786152176,OUT013
DRE01,3810.4774111413612,OUT013
NCB07,3002.7656966634527,OUT045
FDU50,2019.063702976924,OUT035
FDG40,741.2441758612016,OUT035
FDW10,2514.561632225325,OUT018
FDX51,3162.007926026283,OUT013
NCP17,953.9993751075544,OUT045
FDP21,3175.6335256133707,OUT035
FDL04,1619.6208464050835,OUT045
FDV23,1997.3716915072946,OUT013
FDF24,1373.3777588225053,OUT046
FDH56,3323.6426172712845,OUT027
FDB51,1121.1771434204788,OUT049
FDI58,3030.674594189205,OUT027
FDR20,871.5765457680166,OUT013
FDC51,1749.9778419820213,OUT018
FDB16,2856.1802616737373,OUT027
FDE40,1133.401672272156,OUT049
NCM17,854.946122240361,OUT035
FDU56,3094.2026878767706,OUT035
FDS32,405.6554863066623,OUT019
FDX02,3649.0652659157254,OUT049
FDT39,3939.988304057209,OUT027
FDE35,1096.3082271817054,OUT017
NCI42,1419.7442681389412,OUT019
DRL23,1700.3234128739164,OUT046
FDA10,1944.843588413778,OUT046
FDA11,1583.5399182336803,OUT013
NCM06,2437.1398101151867,OUT046
NCT05,4192.400036330828,OUT035
NCQ02,1030.9276102805834,OUT010
NCY06,2147.845388573248,OUT049
FDY56,3742.222483125048,OUT035
FDL02,1864.4705856730927,OUT035
NCI06,2954.668525561032,OUT035
FDQ14,2327.765274496399,OUT045
FDQ12,3721.3656254639673,OUT017
FDP36,852.2154063720037,OUT046
FDK21,5424.364917936834,OUT027
FDO40,2298.9030399297712,OUT045
NCK54,-21.673234408859457,OUT019
FDY09,2542.419665346061,OUT018
NCW30,4196.191638395249,OUT049
NCC55,2049.1594624642603,OUT027
FDE58,1611.2522531998889,OUT018
FDR39,2956.169772305039,OUT013
FDU28,3102.375121795108,OUT049
FDH08,3720.4858747004882,OUT017
FDG35,2776.00065452134,OUT045
FDG22,752.2603342093655,OUT049
FDC34,2662.244427847039,OUT035
FDP15,3745.095737205268,OUT018
FDK34,1875.4692705849839,OUT010
FDU45,2053.135358768952,OUT035
FDQ04,2125.268117948708,OUT027
FDX22,3097.5603199969078,OUT018
FDB45,1785.2288023944564,OUT017
NCH43,4858.817769214137,OUT027
DRE60,3513.8793728991723,OUT046
FDD17,5191.650242605015,OUT027
NCM54,2118.3891969503447,OUT017
NCH55,2051.4285839392933,OUT013
NCT06,2710.812371448985,OUT017
FDA48,4945.862619475219,OUT027
FDY58,5066.947176536857,OUT027
FDO25,3265.966657713908,OUT045
FDN50,1518.5768480942138,OUT045
FDH35,2771.54968595549,OUT035
FDK09,3524.3375880826193,OUT045
FDO16,1382.3430446048428,OUT013
FDW11,986.8437354855032,OUT045
FDU47,3726.644953513235,OUT027
NCQ42,123.85260498649768,OUT010
FDK55,2905.5019967585604,OUT027
FDN08,2002.4445712319625,OUT049
FDT57,3699.9976556731376,OUT045
FDJ12,3058.9364735506,OUT018
DRL59,969.3697819871873,OUT017
NCN53,585.1682806551273,OUT046
FDO51,-1125.9945168586949,OUT010
FDK56,3080.117787977758,OUT017
FDY12,1043.5362009903968,OUT035
FDU15,819.9291221188283,OUT035
FDQ19,3890.2579823103583,OUT046
DRF15,2380.4636756394143,OUT045
DRE25,-428.8850435858064,OUT019
FDK57,1633.5407348885788,OUT018
FDD33,1729.2876062371806,OUT010
FDR34,5119.501449943477,OUT027
FDU04,1890.8210211402206,OUT045
FDE35,-851.9697365402269,OUT019
NCD31,2718.718044834576,OUT035
FDJ56,1735.7613508602356,OUT035
NCU53,2596.899110156646,OUT046
FDD39,3547.679907012303,OUT035
NCU17,-268.49461681384525,OUT019
FDJ20,2011.4839979091962,OUT046
NCW41,2207.7564865511636,OUT018
FDL52,842.0467790443516,OUT035
FDS39,2411.2323650423987,OUT035
DRJ47,2685.6878969981194,OUT045
FDP13,-1216.0428519303027,OUT010
DRK39,-587.6421804583767,OUT010
FDF28,155.73704392508182,OUT010
FDB09,1946.151685426525,OUT045
FDM51,1665.2359062096402,OUT046
DRM49,491.83827078253285,OUT018
DRF23,2802.400237365776,OUT013
DRH01,2867.3319742887606,OUT035
FDH12,3172.9118546634318,OUT027
FDA28,147.6432972425731,OUT019
FDW37,1176.3609725309218,OUT018
FDF02,1666.6361033442258,OUT046
DRL37,721.2066710581398,OUT046
NCF43,2236.626763175707,OUT046
FDH08,1707.8504122543509,OUT010
FDR34,1786.674175633043,OUT019
NCK19,3158.041457844439,OUT049
NCD55,427.5620747555331,OUT018
FDT27,3834.528180058817,OUT049
FDQ57,2286.318457879628,OUT045
FDA47,2761.6390153777393,OUT035
DRG15,2472.756466314826,OUT027
FDE05,2097.201730488208,OUT018
FDN46,1650.1057835163992,OUT046
FDX27,2983.243236859672,OUT027
FDT51,1763.6069573706675,OUT045
FDU33,813.821462428429,OUT013
FDJ16,2424.481301495116,OUT027
FDD20,79.82158819071435,OUT019
FDT36,668.5785938357826,OUT049
DRF15,3871.0243917188873,OUT027
FDN52,-470.3681028734605,OUT010
FDC22,4512.627169517692,OUT027
FDX15,2471.775288586099,OUT045
FDT13,3011.9098215667027,OUT013
FDU04,2060.8025710086386,OUT017
FDU31,1579.6510153511708,OUT019
FDW59,2849.6421865903717,OUT027
NCO29,2608.0805593715086,OUT046
FDL15,2578.701088853034,OUT035
FDI41,2462.363155251623,OUT049
FDQ48,1743.2315543360519,OUT049
DRI39,932.869386676329,OUT013
FDI08,4035.6771208776872,OUT013
FDC21,1915.5192106142224,OUT049
FDF58,1186.300173123382,OUT035
FDS08,913.3333279281393,OUT010
FDE47,1912.9643806522079,OUT045
NCP18,514.8706857624546,OUT019
NCR41,1579.6079849975708,OUT013
FDA27,4095.5128998555765,OUT013
FDA43,3223.561657788622,OUT035
FDA49,1339.7238432449324,OUT045
NCE55,2515.990651994311,OUT018
DRM49,2231.7073416311896,OUT027
FDF22,4844.749228800539,OUT027
FDQ15,1061.0272426830038,OUT018
NCS54,2868.6522727936945,OUT017
NCY05,631.2639930183426,OUT013
FDR45,3795.2918256095572,OUT046
FDK57,2040.2791212031962,OUT049
FDF41,1980.5321815347502,OUT010
FDV21,1990.7221777687041,OUT046
FDD51,752.6496488966765,OUT046
FDF33,1775.2060299937034,OUT046
FDA38,3779.325910407504,OUT046
FDR56,3073.1800769438246,OUT045
NCN41,2031.0746880081688,OUT017
FDC60,2909.9278132685217,OUT027
FDB47,3225.6678087798578,OUT045
DRH01,2797.548360765055,OUT013
FDW08,1674.5172521693025,OUT046
FDF38,2169.1137091054525,OUT027
FDY32,2684.068131263214,OUT017
FDG34,1908.8459587089617,OUT049
FDG47,2220.8846379557385,OUT019
NCF18,3124.596960385628,OUT035
FDL39,1020.6364324064562,OUT019
NCH55,2141.4429720686876,OUT035
DRJ35,1092.0843228100507,OUT049
FDS44,3943.7490002882387,OUT035
DRE01,3494.9358649271558,OUT018
FDY39,3004.3975378533332,OUT013
FDY32,2286.836507141984,OUT018
FDR33,3247.938395094587,OUT027
NCP50,1400.0513395665212,OUT049
FDZ47,1356.0950219110605,OUT018
FDU57,2562.5707679980032,OUT049
FDY44,3165.717055480483,OUT013
DRH59,917.2420015930538,OUT018
FDB03,5270.2363942194925,OUT027
FDY46,2903.1030559017054,OUT045
FDM39,2752.5357716984495,OUT045
FDY36,1380.5610510520742,OUT035
NCM55,3042.858356198345,OUT035
FDJ50,-1023.6434326879448,OUT010
DRL60,2429.8035539075277,OUT013
NCJ54,3743.4780669695424,OUT049
FDX59,693.1465766268855,OUT017
FDI07,3235.920228475381,OUT013
DRF51,-1294.4283892955966,OUT010
FDM14,1881.6569181816749,OUT017
FDP21,2966.4148261357527,OUT045
FDE40,1219.2392091701358,OUT035
FDE05,2538.3940163322814,OUT035
FDM13,3577.81235746208,OUT027
FDC34,3968.610610781915,OUT027
NCI55,1677.6314907103672,OUT018
NCE43,2373.619866869129,OUT018
FDW58,1461.411238916138,OUT018
FDG60,3643.4952418634775,OUT045
FDV31,2897.6448948773923,OUT017
FDR47,3108.568089310863,OUT013
FDM60,-1162.6879279563047,OUT019
NCF06,3785.976857348338,OUT018
NCN26,3312.5063986674063,OUT027
FDQ59,1534.026136093393,OUT049
FDF09,640.4761291002723,OUT046
NCS06,4262.695714443819,OUT017
FDT44,1886.818954508522,OUT046
FDI19,3965.873750509696,OUT017
FDT22,1085.610100413687,OUT017
NCF54,4144.056582735073,OUT027
DRG25,2877.8806739364113,OUT045
FDB59,3243.688061072974,OUT017
FDQ37,3186.4151344351403,OUT017
FDP56,954.6026278444685,OUT035
FDW44,2925.662486131861,OUT035
FDJ26,1522.0713419960612,OUT010
FDU43,3520.5479654278033,OUT018
FDW33,1617.0110093348276,OUT045
NCX53,3721.2547910069447,OUT027
FDN56,443.0362620207035,OUT010
DRF15,2517.8728916743203,OUT049
FDO33,1938.8195083110475,OUT017
FDZ39,-185.61732733229758,OUT010
NCJ19,985.3520142724833,OUT017
FDU01,3131.285627779826,OUT035
FDT12,3735.4604318104753,OUT035
NCM18,716.3401183999376,OUT018
FDP19,2144.8473881421505,OUT017
NCR42,649.8511535393459,OUT049
FDN10,1909.2649385710074,OUT046
FDG44,1006.905875600487,OUT017
FDQ10,2735.404404769381,OUT046
DRH13,1791.624734371972,OUT049
FDT52,3947.877113541754,OUT013
FDM56,1714.5409469887002,OUT045
NCO43,-301.77868404572394,OUT010
NCV29,2942.7177578627134,OUT035
NCF06,4120.0305965391635,OUT013
FDO50,1623.2335767727516,OUT035
FDT59,3675.82703531862,OUT013
FDX40,2074.690929614087,OUT027
FDE50,3114.8101473203214,OUT017
FDX51,3278.1086651861697,OUT017
NCD30,1297.0864069184424,OUT018
FDK15,1647.3970181757913,OUT013
FDL12,974.0952819160918,OUT045
FDK46,4202.58187175513,OUT017
DRH49,-605.8689695641997,OUT010
FDQ57,2352.7393718248736,OUT046
FDY59,1624.4297619567778,OUT017
FDO09,3882.9807792001243,OUT018
NCG30,2132.7048372605213,OUT035
FDM09,2824.6917687553723,OUT017
NCN17,3056.4616616634175,OUT027
NCS42,1460.7369366043563,OUT013
FDD02,-16.657525718789316,OUT019
FDE34,2918.6992183726697,OUT013
FDU38,2985.1489687820413,OUT045
FDB33,2521.4413074282284,OUT046
NCJ29,1492.5167370402198,OUT017
FDZ27,963.4547560833325,OUT035
FDI40,1671.3134940491211,OUT013
FDG22,726.2852297300867,OUT013
FDT51,1939.8065113171358,OUT017
FDF20,2879.3143670437635,OUT018
FDV50,2092.6903870879846,OUT035
FDT02,729.2536777319408,OUT049
DRC49,2396.777071456052,OUT017
FDF26,2567.53374753665,OUT049
FDV52,2078.7093800166376,OUT035
FDX59,708.8337881825814,OUT049
FDV25,3662.577981865929,OUT035
FDW23,2107.7476194109818,OUT027
FDE53,1467.452164566314,OUT018
FDA19,2189.4678603432167,OUT017
FDH22,2005.848853286935,OUT046
NCO41,1594.875256151388,OUT013
FDX12,3967.65220131341,OUT017
FDF17,3158.888897117497,OUT013
FDS11,3493.9001676987127,OUT045
FDR51,2557.3460084852422,OUT035
FDT49,-237.50725420449533,OUT010
FDC56,1949.4652882032633,OUT013
FDR13,3371.5651383525405,OUT027
FDQ60,2109.628091436531,OUT035
FDN38,4062.6583915810043,OUT049
NCL29,2508.158330635474,OUT013
FDO13,4063.4608042921927,OUT027
FDE26,2016.4108050482764,OUT018
FDA31,813.0075326353486,OUT010
FDX14,1374.285962252077,OUT035
FDA34,2711.245177036012,OUT045
FDF26,2518.228170157897,OUT013
FDE38,2587.746624751605,OUT045
DRI11,1817.2397838940055,OUT046
FDQ60,3386.375799183422,OUT027
FDL21,2176.915988615913,OUT027
DRC12,4487.347933821343,OUT027
FDC47,3594.8409409340143,OUT046
FDE57,2176.292948171499,OUT045
FDT14,1892.372071535116,OUT045
NCZ53,2990.3433316091678,OUT046
FDE28,3390.9792816426693,OUT018
FDR19,2469.197782032045,OUT035
NCF54,838.8139901645126,OUT019
FDZ08,1354.6812489026515,OUT046
NCJ05,2159.304133036501,OUT018
FDF59,2035.9632141685424,OUT046
NCO05,1742.65236757981,OUT035
FDW24,559.393784409544,OUT018
NCX42,2352.5902143118465,OUT018
NCA53,938.0326444259065,OUT035
FDI45,921.2662942949146,OUT019
FDG46,1865.6669836656056,OUT046
FDM20,1935.3701988025418,OUT010
FDW11,-894.5501682137344,OUT010
FDX08,3001.637529908235,OUT035
NCK17,814.502174085372,OUT035
FDK32,2186.4176204613436,OUT018
NCA42,2664.615364028641,OUT035
DRI01,2850.7094350585503,OUT035
NCL55,4082.6359091089453,OUT049
DRE25,1234.162318189975,OUT018
FDD14,2996.078486153144,OUT017
FDB10,3723.882358969422,OUT046
DRN11,2423.4578221095053,OUT035
FDP38,582.3446942828782,OUT018
NCA30,3056.939044660853,OUT017
FDT15,3083.155125709627,OUT017
NCP55,654.6445660710349,OUT018
FDF12,2510.8291757970437,OUT035
FDM21,3770.0996666474084,OUT018
FDX56,3446.639920382365,OUT035
FDF10,2448.013760247971,OUT017
FDT32,2983.468052077799,OUT045
FDM51,1408.8480116837206,OUT018
NCR50,2169.273620837888,OUT018
FDI19,3931.7841547744233,OUT049
FDX21,1837.5780983293405,OUT017
FDR31,2509.8563389221094,OUT035
FDY02,4190.896822644193,OUT013
NCA29,2625.822062290979,OUT045
NCX17,3626.4725327411616,OUT046
FDM12,2993.4003906639455,OUT045
FDI53,4032.3849425141407,OUT027
NCU30,2689.9138940650846,OUT049
FDC56,3381.5603686074055,OUT027
FDK27,1710.047284863545,OUT018
NCK18,2736.785493926477,OUT017
FDB52,2177.194952752548,OUT019
DRG25,4433.753397686774,OUT027
FDZ13,988.0870582394334,OUT049
FDB57,1694.5393175943514,OUT019
FDR40,1398.2700611790024,OUT046
NCO14,-1161.8512965649045,OUT019
NCN19,2942.6834072612382,OUT045
FDQ28,613.1083144788214,OUT019
FDO13,2348.653925240123,OUT018
FDK48,1299.5595177725145,OUT013
FDU07,2157.386863817127,OUT018
FDW20,1988.3570851600616,OUT046
FDV12,-279.7401545651918,OUT010
FDH24,2561.957070554556,OUT013
FDV59,3521.4781934753464,OUT049
FDK57,1857.754364241478,OUT045
FDL16,2196.619523901863,OUT027
NCQ17,2439.2136721383304,OUT046
FDJ15,2714.3988993411663,OUT018
FDX24,1623.802480431692,OUT049
FDT47,1608.675665848008,OUT046
FDT10,1146.6131015026428,OUT049
FDZ37,1199.3720532720947,OUT018
FDW43,5131.684427688461,OUT027
DRN36,1637.3677703644055,OUT017
FDJ14,1290.7259811307044,OUT045
FDA32,3480.7268178817812,OUT013
FDJ38,1164.8434339016221,OUT019
FDQ57,2455.5895349019747,OUT017
NCQ41,1161.5398742951656,OUT019
FDG56,1130.4998572520894,OUT049
DRC13,3471.5291160466504,OUT027
FDV55,2455.1906561597266,OUT035
FDQ49,2487.009909995858,OUT045
FDE29,-946.0192868574775,OUT010
FDR03,3346.453971581257,OUT013
FDD45,1593.7887379620786,OUT049
FDN38,2057.8603720218935,OUT010
FDT56,995.2265297644362,OUT046
FDT48,3107.359336527397,OUT045
FDU03,3006.546339934275,OUT049
FDC56,-28.98428876292303,OUT010
NCO43,3031.0656075954744,OUT027
FDQ27,1791.6635989065592,OUT017
FDR03,3318.3323019093073,OUT046
DRH23,-1070.3298373211082,OUT010
FDG22,631.961272646306,OUT045
NCJ42,1689.2185906693558,OUT013
FDR24,1511.443702595392,OUT046
FDW60,2994.679114615634,OUT035
FDJ08,3038.2423288177697,OUT013
DRL59,589.2125391424743,OUT018
FDG60,1763.4985785601593,OUT010
FDW27,2613.404019923544,OUT017
FDX14,981.2767656287749,OUT018
FDC20,971.4582127871288,OUT013
NCS29,3856.182203342793,OUT018
FDJ56,1597.6228568631564,OUT046
FDB20,-638.313116506207,OUT019
FDL28,5109.820893154515,OUT027
FDW01,2144.5841407510266,OUT018
FDL03,3183.999950791303,OUT046
FDX22,3462.2681161489154,OUT049
FDJ21,2501.411630929125,OUT035
FDR31,2333.292942938188,OUT045
FDG21,2585.607219747573,OUT035
FDS22,2224.774154195964,OUT027
FDK08,1780.11802292213,OUT035
FDE17,2187.9224087840885,OUT018
NCN30,1636.8174266959516,OUT017
FDT50,1605.6537495076668,OUT046
NCX42,2687.7335130751803,OUT049
FDJ12,3484.579331898063,OUT035
NCA18,3311.521980189031,OUT027
FDP23,1550.5229537482087,OUT019
FDX12,3897.481189329981,OUT013
FDN40,2155.6757869484018,OUT018
FDV48,1460.2269822584942,OUT035
NCY54,2713.5491637445475,OUT013
FDL16,-1180.299218994604,OUT010
FDR45,3524.9014054757777,OUT018
FDJ52,2575.516508359044,OUT046
DRG01,1352.1545056482187,OUT017
FDP52,3728.175631400105,OUT013
FDU58,3115.481612306984,OUT017
FDL02,1667.6590532872242,OUT045
FDG28,3933.4746360245645,OUT013
FDA19,2210.0909419234126,OUT035
FDW46,2584.973450069208,OUT027
NCD43,1745.1987291565695,OUT049
DRG39,885.5841660846309,OUT013
NCF55,692.2648156352604,OUT049
FDJ07,1906.688779059617,OUT046
FDE08,2398.0803040626647,OUT046
FDP56,-1062.921646045949,OUT019
FDT45,822.9202136364336,OUT045
FDF17,2821.70052218085,OUT018
FDX44,1429.3163698046455,OUT046
FDM28,4312.951535895344,OUT027
FDI36,3278.919162913722,OUT049
FDS07,1777.514009238914,OUT045
FDD36,1832.6407835759185,OUT045
FDW11,1005.051836306141,OUT046
FDN40,2556.195321667626,OUT049
NCQ18,1636.9317053850853,OUT049
NCQ54,2737.6667998255107,OUT017
NCS42,1386.6178835470396,OUT045
DRH39,-704.7751832685381,OUT010
FDC09,3174.3694039203297,OUT027
FDT08,492.63177067564413,OUT010
FDC08,3743.063288384971,OUT035
FDT20,749.1928011287259,OUT017
FDS35,1191.416182377349,OUT035
FDX58,2623.7824705920043,OUT018
FDW58,1720.9376186115956,OUT046
DRD27,1598.2594032166708,OUT046
FDH32,-327.70908701733134,OUT019
FDS26,4286.757590115344,OUT035
FDQ31,1455.6669841977996,OUT046
FDP11,3198.934544432577,OUT018
FDD58,1712.108534324913,OUT017
FDM33,3384.350818012026,OUT045
FDZ16,3223.94213749475,OUT049
NCS29,2228.6777121716013,OUT010
NCM18,-943.5687537406798,OUT019
FDP11,3571.4449314238686,OUT049
NCC42,2339.2237917274815,OUT017
DRM23,2715.92576790157,OUT046
NCN55,5207.148175787256,OUT027
FDK46,4109.855139499891,OUT013
FDR01,3196.1853274200294,OUT046
NCA05,2310.335676374045,OUT045
NCP43,2912.9769753299124,OUT017
FDR12,845.0660376078455,OUT010
FDQ01,4100.942587052582,OUT013
FDM13,2102.3108358837967,OUT046
FDQ19,3995.3732105019108,OUT017
FDK56,1027.8830659103164,OUT019
NCX06,972.7142149122706,OUT010
FDO56,3405.9303140842126,OUT027
FDU45,1792.579078143014,OUT045
FDI16,-972.2577604639416,OUT019
FDL32,1848.2070681538885,OUT046
FDA07,2030.2638066755303,OUT046
FDA14,2281.586949300323,OUT045
FDV46,3698.5280342411406,OUT027
NCO07,3499.2595768534657,OUT035
NCP41,1689.276250464602,OUT046
FDY60,2040.9881117427963,OUT018
FDN38,4104.490906426913,OUT017
FDO15,1279.1580497945884,OUT046
FDT60,1991.9542988944809,OUT013
FDA55,3738.7708035980936,OUT035
FDE02,-404.78701589854364,OUT010
DRJ39,3586.1162974092404,OUT049
FDV34,1418.133809758161,OUT035
FDS20,4380.420680403448,OUT027
FDF02,3103.290804461923,OUT027
FDW40,2427.083685513654,OUT017
NCB43,2931.877257236843,OUT046
FDR58,1581.6963287350763,OUT017
DRJ59,820.5004429823229,OUT035
NCD30,1683.4639189538577,OUT017
FDE14,1734.9978143317244,OUT017
FDC28,1465.987892207021,OUT018
FDU16,1137.9384836270945,OUT018
NCD19,1057.9648016403266,OUT035
FDU21,657.078167416665,OUT046
FDV59,4894.87204972087,OUT027
FDU03,2862.092003604353,OUT045
FDC33,1281.8449808703713,OUT010
NCR42,724.7772380983279,OUT035
DRH59,1360.0135379859942,OUT035
NCM31,2390.357746529456,OUT035
FDS50,3664.801082753159,OUT035
FDP39,874.8367314769145,OUT046
FDQ55,1960.6087561941636,OUT013
FDV36,110.42790870586657,OUT019
FDI05,2734.420444185523,OUT027
FDS45,3228.4147920000364,OUT027
FDA39,605.0121646942866,OUT045
FDC37,-162.76152149135157,OUT010
FDJ60,4141.810734393707,OUT027
DRQ35,1957.9846652051492,OUT046
NCJ06,1905.006732548588,OUT046
NCY42,2016.0874535231505,OUT018
DRM37,3188.5253025438155,OUT049
FDR14,776.5650314147063,OUT045
FDE51,878.5396650646253,OUT049
FDT33,2803.725081137045,OUT017
FDR08,1850.063145851949,OUT013
FDE36,726.3288985683213,OUT010
FDL22,-427.7627115162857,OUT019
FDR44,2171.688509719449,OUT013
FDI56,-460.70239007798915,OUT019
FDE47,118.68905492224428,OUT010
FDV27,-416.86338787390565,OUT010
FDV10,847.6562738739872,OUT049
FDC40,1253.4217348625687,OUT045
NCX41,3352.7702122855567,OUT013
NCQ38,3127.5063181305627,OUT027
FDV12,3117.3273128929436,OUT027
FDE52,1584.1028414119712,OUT017
FDG20,4291.381729257407,OUT027
FDV16,2079.8713555598115,OUT027
FDI32,1919.493737446676,OUT017
FDJ32,1120.1718875454687,OUT049
FDN39,2466.2296419947074,OUT018
FDY34,2819.1198877989145,OUT017
FDC14,892.9084374333387,OUT035
FDA55,3704.145498039724,OUT017
FDZ50,1008.2348615682067,OUT010
DRG13,2717.9576800433874,OUT049
FDP01,2515.950355127547,OUT013
NCG54,2818.965368392547,OUT017
FDM13,2046.763434443419,OUT045
NCO18,4272.117102574019,OUT027
NCW41,2507.583275379252,OUT013
FDM52,3823.0183972532163,OUT027
NCF55,729.8515713167894,OUT035
FDT09,2157.6053582526333,OUT046
NCM19,1902.533430814613,OUT035
FDW12,2116.948319986396,OUT018
FDP15,2137.8993872827764,OUT019
FDK36,755.8671318350164,OUT045
FDZ25,2926.353176607172,OUT035
NCW06,3141.369262446321,OUT049
FDW60,2887.658230384883,OUT046
DRC49,2333.625075729273,OUT013
NCT17,3130.9954934158677,OUT035
NCN06,2306.7625993128663,OUT018
FDC45,2733.163110484204,OUT013
DRJ47,815.528515398284,OUT019
NCF06,3996.1642770617955,OUT045
FDE21,-21.498579201629013,OUT010
DRG27,698.0593678696738,OUT013
FDW40,2394.5960006589235,OUT049
NCO53,2885.6914352289114,OUT046
FDE23,895.74926968204,OUT049
FDQ16,1756.0095993855116,OUT046
FDS26,4029.286784733903,OUT045
FDZ13,-1101.7863325746691,OUT010
FDS14,2592.4935727280777,OUT049
FDC10,1883.368955154083,OUT045
FDY16,3074.464273242376,OUT049
FDJ20,2194.729893969286,OUT035
FDV43,864.8438027285196,OUT035
FDZ32,3206.9275642970374,OUT027
FDR23,2777.855454194014,OUT046
FDN24,1015.4825620281185,OUT035
FDE34,4349.227054117068,OUT027
FDU31,3534.814741543402,OUT013
FDW33,1445.677625432292,OUT018
FDU26,1932.5754145788706,OUT046
FDE20,4206.097804311986,OUT027
NCW05,1807.5547381335625,OUT035
FDB22,2135.738182408063,OUT018
FDO56,1913.3366700947513,OUT046
FDA19,3531.895380728741,OUT027
DRI39,840.0668804863091,OUT045
FDH52,764.8697560712822,OUT018
FDZ50,3087.6738831673806,OUT035
NCN42,2480.9448716829447,OUT035
FDB53,2385.8663463132634,OUT013
DRG11,1841.2879327986593,OUT017
DRK11,3822.833086595359,OUT027
FDQ60,2098.2703900740025,OUT017
FDT36,682.3943709746416,OUT017
DRG25,2661.471581993946,OUT018
DRJ23,3012.1224090310266,OUT046
FDG05,2703.1375612173356,OUT035
NCK06,1652.3579961171506,OUT018
FDU52,2568.149754025584,OUT017
FDW07,1178.2714000372077,OUT018
NCM17,659.7057715416215,OUT045
FDA22,2610.816954752131,OUT045
NCA41,2783.5829036297046,OUT018
FDF38,901.7819637220765,OUT035
FDH52,1072.6062734471966,OUT046
FDY58,1688.2450992801346,OUT019
FDZ16,3055.409213807316,OUT045
NCM18,1091.8098509569306,OUT017
FDA22,2372.601609417686,OUT018
NCJ43,2927.48989946335,OUT035
FDI34,5136.26384029931,OUT027
FDG56,1050.1933054044225,OUT046
FDS34,1898.4554664654247,OUT046
DRC01,1023.1591078483998,OUT035
FDQ04,812.7674290549447,OUT035
FDK04,1108.7343413728852,OUT035
FDT51,1922.7915280578584,OUT049
FDV26,3257.8364301138054,OUT017
FDS04,2379.450253905618,OUT049
FDW43,3384.284870230582,OUT018
FDQ28,581.0147981375427,OUT010
NCK06,2032.5195007388847,OUT017
FDS23,1790.8407089147727,OUT018
FDZ36,1120.5411808683962,OUT019
FDE56,772.8830021008378,OUT018
FDW10,4233.2789182643455,OUT027
NCN14,2846.4487715736013,OUT045
NCQ18,1479.290099345184,OUT045
FDW08,1806.9464867683992,OUT017
FDU43,3927.541638044263,OUT035
FDR33,-161.28813349844756,OUT010
FDM24,522.3294940352977,OUT010
NCZ05,1634.1154522828756,OUT046
NCV41,1937.0650149507157,OUT035
FDV11,2526.738249474871,OUT018
NCY05,753.942004397418,OUT035
FDV44,2764.5893309069975,OUT018
FDW32,1505.7756272515971,OUT049
NCU18,3709.880019267662,OUT027
NCC43,4083.222242977856,OUT035
FDW19,1864.5089516678463,OUT013
FDN31,3184.071554034511,OUT035
FDI48,822.4193993749543,OUT045
FDS24,1605.3122857348433,OUT017
FDF46,1943.657311326487,OUT049
DRG23,2506.6018198550064,OUT017
FDG14,2175.6140914706107,OUT018
NCY30,2928.59898102162,OUT049
FDO28,1681.8064599953827,OUT018
DRD24,2412.508523193118,OUT035
FDI33,1564.162106695064,OUT049
FDN32,2958.3414099857105,OUT046
FDR16,3338.807607440791,OUT045
FDF26,2494.996655001033,OUT046
NCN29,527.5531864459954,OUT018
FDE20,2670.46703430423,OUT045
FDA46,3043.556174924316,OUT046
FDU28,2954.0709484334993,OUT045
FDQ48,1587.7843922905959,OUT045
FDV36,2091.998378177421,OUT013
FDR14,580.3101352453266,OUT018
FDP23,3541.029879703313,OUT017
FDP56,889.4785668117606,OUT013
FDK48,-664.8368003618202,OUT010
FDR48,2418.1635071015244,OUT046
NCY29,1018.105234180417,OUT049
FDM22,658.7242554907543,OUT018
DRJ01,2595.363350293205,OUT013
FDZ43,3836.522368387511,OUT045
FDV03,2609.8944407030344,OUT035
FDX11,4371.032724638592,OUT027
NCA41,4506.113155375172,OUT027
FDE38,2767.0310992778996,OUT017
FDI27,535.0453978851522,OUT018
FDN32,2953.567600554877,OUT013
NCN43,2036.1131041489339,OUT017
FDB47,4736.506802180466,OUT027
FDV03,2583.0454752100304,OUT017
NCN30,1502.6222744335876,OUT045
NCV54,-0.9529525216227057,OUT010
FDV07,1808.245139090555,OUT013
FDP07,3235.60560836306,OUT049
FDK48,930.0925116166673,OUT018
FDM15,556.1925062057732,OUT019
FDY19,3347.541294269993,OUT027
FDK46,4102.178201593908,OUT046
FDY11,1069.7959204730123,OUT045
FDH09,874.050151339823,OUT046
FDO08,4131.627806192761,OUT027
FDU14,3993.989349440416,OUT013
FDD22,3263.5309099786596,OUT027
FDM27,2632.005852418255,OUT017
FDL02,3198.7681442571115,OUT027
NCA17,2477.2114528138623,OUT035
FDE38,729.9743868703196,OUT019
NCG07,3066.748177364752,OUT049
DRC27,3921.425532774969,OUT013
FDA27,4224.416399111319,OUT035
