Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
DRF15,2496.334119094903,OUT017
DRI51,2797.5918458570486,OUT013
NCX54,1580.9851342618488,OUT013
DRE01,3873.6123317831616,OUT013
NCB07,3047.3259702152636,OUT045
FDU50,1922.0738104318398,OUT035
FDG40,663.037594516656,OUT035
FDW10,2867.3611608793794,OUT018
FDX51,3047.3259702152636,OUT013
NCP17,1058.393418527173,OUT045
FDP21,3046.930779715201,OUT035
FDL04,1580.9851342618488,OUT045
FDV23,2006.8061247140026,OUT013
FDF24,1372.1592955959836,OUT046
FDH56,2906.3633097883203,OUT027
FDB51,1009.7924839680276,OUT049
FDI58,2834.726930541776,OUT027
FDR20,782.3373462703383,OUT013
FDC51,2006.8061247140026,OUT018
FDB16,2540.0826774261714,OUT027
FDE40,999.8832237919164,OUT049
NCM17,673.5656843829005,OUT035
FDU56,3046.930779715201,OUT035
FDS32,285.49049741839156,OUT019
FDX02,3773.2410533142906,OUT049
FDT39,4126.296474272798,OUT027
FDE35,909.8980162746709,OUT017
NCI42,567.1359487325102,OUT019
DRL23,1580.9851342618488,OUT046
FDA10,2006.8061247140026,OUT046
FDA11,1541.9037041756426,OUT013
NCM06,2502.4754544594866,OUT046
NCT05,4050.9494398667866,OUT035
NCQ02,494.1893545935802,OUT010
NCY06,2025.5253644309842,OUT049
FDY56,3783.9300106576375,OUT035
FDL02,1580.9851342618488,OUT035
NCI06,2921.5783000231404,OUT035
FDQ14,2484.0002806131974,OUT045
FDQ12,3802.7038966546434,OUT017
FDP36,740.3417744751652,OUT046
FDK21,5850.470456944306,OUT027
FDO40,2480.22326372611,OUT045
NCK54,277.55851364628177,OUT019
FDY09,2884.7246062380004,OUT018
NCW30,4076.2501438444438,OUT049
NCC55,992.5943396801177,OUT027
FDE58,1935.2920198044862,OUT018
FDR39,3044.717600001301,OUT013
FDU28,3044.717600001301,OUT049
FDH08,3802.11523429607,OUT017
FDG35,2871.4859788741246,OUT045
FDG22,664.4274256715084,OUT049
FDC34,2510.40381939419,OUT035
FDP15,3832.7991062207084,OUT018
FDK34,571.8231859973812,OUT010
FDU45,1927.2512522434915,OUT035
FDQ04,995.1131717165782,OUT027
FDX22,3480.264722703468,OUT018
FDB45,1580.9851342618488,OUT017
NCH43,5847.53147313595,OUT027
DRE60,3762.999771345736,OUT046
FDD17,5850.470456944306,OUT027
NCM54,2021.0127818688898,OUT017
NCH55,2021.0127818688898,OUT013
NCT06,2557.5402571227787,OUT017
FDA48,5847.53147313595,OUT027
FDY58,5850.470456944306,OUT027
FDO25,3667.192970631156,OUT045
FDN50,1534.7852047661884,OUT045
FDH35,2559.7534368366787,OUT035
FDK09,3793.953040561344,OUT045
FDO16,1490.73160147791,OUT013
FDW11,1059.529030055451,OUT045
FDU47,2998.970664805708,OUT027
NCQ42,274.11009560217366,OUT010
FDK55,2706.451064438424,OUT027
FDN08,1929.7142872676084,OUT049
FDT57,3868.7856932552745,OUT045
FDJ12,3429.09074421929,OUT018
DRL59,777.6672640033837,OUT017
NCN53,665.3544989452537,OUT046
FDO51,132.73596030318836,OUT010
FDK56,3044.717600001301,OUT017
FDY12,832.2763301947454,OUT035
FDU15,663.037594516656,OUT035
FDQ19,3895.975024990458,OUT046
DRF15,2504.13764123689,OUT045
DRE25,230.25546615974392,OUT019
FDK57,1977.1725216190516,OUT018
FDD33,572.2224802480988,OUT010
FDR34,5850.470456944306,OUT027
FDU04,2006.8061247140026,OUT045
FDE35,133.06643842400584,OUT019
NCD31,2556.633458806958,OUT035
FDJ56,1556.6069117181178,OUT035
NCU53,2555.8780703453754,OUT046
FDD39,3679.6630948870816,OUT035
NCU17,249.69052671158724,OUT019
FDJ20,2006.8061247140026,OUT046
NCW41,2516.728568533055,OUT018
FDL52,664.838029751856,OUT035
FDS39,2045.1296038535065,OUT035
DRJ47,2871.4859788741246,OUT045
FDP13,132.73596030318836,OUT010
DRK39,182.9753098089435,OUT010
FDF28,273.7342128623015,OUT010
FDB09,2012.0075092601278,OUT045
FDM51,1542.2669934740195,OUT046
DRM49,715.4958768980426,OUT018
DRF23,2872.2577378222927,OUT013
DRH01,2873.699158588025,OUT035
FDH12,2876.755934300736,OUT027
FDA28,279.72577871565346,OUT019
FDW37,1503.753477655502,OUT018
FDF02,1580.9851342618488,OUT046
DRL37,670.6448454490815,OUT046
NCF43,2045.1296038535065,OUT046
FDH08,570.6164969942159,OUT010
FDR34,572.8388625502846,OUT019
NCK19,3047.3259702152636,OUT049
NCD55,664.6532515550523,OUT018
FDT27,3814.365054591175,OUT049
FDQ57,2478.561076948707,OUT045
FDA47,2554.9712720295547,OUT035
DRG15,1386.6820940789712,OUT027
FDE05,2476.4111537119456,OUT018
FDN46,1566.249071305377,OUT046
FDX27,2803.6513847485016,OUT027
FDT51,1665.6892149220896,OUT045
FDU33,729.7054886420244,OUT013
FDJ16,1272.0099323724214,OUT027
FDD20,278.79358315954016,OUT019
FDT36,664.4274256715084,OUT049
DRF15,4103.110802210071,OUT027
FDN52,198.53299296182638,OUT010
FDC22,5706.349032522036,OUT027
FDX15,2535.8078293512754,OUT045
FDT13,3044.717600001301,OUT013
FDU04,2006.8061247140026,OUT017
FDU31,571.0074023757421,OUT019
FDW59,2538.8393942134994,OUT027
NCO29,2555.8780703453754,OUT046
FDL15,2496.334119094903,OUT035
FDI41,2480.22326372611,OUT049
FDQ48,1536.895590667635,OUT049
DRI39,1002.4798309185609,OUT013
FDI08,4021.348991207282,OUT013
FDC21,1656.0110690742306,OUT049
FDF58,1027.5433973548738,OUT035
FDS08,420.93258403113015,OUT010
FDE47,2006.8061247140026,OUT045
NCP18,369.26793478887436,OUT019
NCR41,1541.9037041756426,OUT013
FDA27,4026.220232503806,OUT013
FDA43,3049.5391499291645,OUT035
FDA49,1458.835316531785,OUT045
NCE55,2890.017767626782,OUT018
DRM49,1053.8247244689917,OUT027
FDF22,5850.470456944306,OUT027
FDQ15,1302.8190620443086,OUT018
NCS54,2871.4859788741246,OUT017
NCY05,708.4359341236361,OUT013
FDR45,3888.2228380344036,OUT046
FDK57,2006.8061247140026,OUT049
FDF41,571.8119462263371,OUT010
FDV21,2012.0075092601278,OUT046
FDD51,734.2139531892637,OUT046
FDF33,1595.7509015999194,OUT046
FDA38,3885.973931134897,OUT046
FDR56,3047.3259702152636,OUT045
NCN41,2006.8061247140026,OUT017
FDC60,2645.677812401085,OUT027
FDB47,3580.4244251118675,OUT045
DRH01,2871.4859788741246,OUT013
FDW08,1580.9851342618488,OUT046
FDF38,994.3947749153177,OUT027
FDY32,2552.758092315654,OUT017
FDG34,1595.7509015999194,OUT049
FDG47,571.4159068602866,OUT019
NCF18,3046.930779715201,OUT035
FDL39,446.04382959540925,OUT019
NCH55,2012.0075092601278,OUT035
DRJ35,1001.1307049263429,OUT049
FDS44,3881.305599307759,OUT035
DRE01,3678.270104192281,OUT018
FDY39,3044.717600001301,OUT013
FDY32,2546.5263985163147,OUT018
FDR33,2902.7604876623786,OUT027
NCP50,1333.3299724311705,OUT049
FDZ47,1536.895590667635,OUT018
FDU57,2494.6719323175,OUT049
FDY44,3047.3259702152636,OUT013
DRH59,1111.131062505328,OUT018
FDB03,5847.53147313595,OUT027
FDY46,3044.717600001301,OUT045
FDM39,2889.6740840916154,OUT045
FDY36,1118.7910920771253,OUT035
NCM55,3046.930779715201,OUT035
FDJ50,132.73596030318836,OUT010
DRL60,2488.336751749833,OUT013
NCJ54,3807.909142765081,OUT049
FDX59,662.1344195185917,OUT017
FDI07,3095.908318402784,OUT013
DRF51,132.73596030318836,OUT010
FDM14,1595.7509015999194,OUT017
FDP21,3044.717600001301,OUT045
FDE40,1056.0238883969566,OUT035
FDE05,2478.561076948707,OUT035
FDM13,2998.970664805708,OUT027
FDC34,4135.902464001873,OUT027
NCI55,2006.8061247140026,OUT018
NCE43,2766.0275987506575,OUT018
FDW58,1586.0166436993902,OUT018
FDG60,3854.2349404625943,OUT045
FDV31,2872.2577378222927,OUT017
FDR47,3047.3259702152636,OUT013
FDM60,132.73596030318836,OUT019
NCF06,3874.539983126643,OUT018
NCN26,2919.819969158802,OUT027
FDQ59,1448.172736573796,OUT049
FDF09,665.3544989452537,OUT046
NCS06,4074.5517505606385,OUT017
FDT44,1940.5519575312665,OUT046
FDI19,3889.491138154555,OUT017
FDT22,981.4824413736185,OUT017
NCF54,4246.055305827537,OUT027
DRG25,3044.717600001301,OUT045
FDB59,3047.3259702152636,OUT017
FDQ37,3047.3259702152636,OUT017
FDP56,738.7270633810414,OUT035
FDW44,2872.0369718106217,OUT035
FDJ26,574.840885170218,OUT010
FDU43,3661.3501383780954,OUT018
FDW33,1580.9851342618488,OUT045
NCX53,3192.88283999932,OUT027
FDN56,364.9774628427219,OUT010
DRF15,2496.334119094903,OUT049
FDO33,1924.614579345712,OUT017
FDZ39,242.18075178074147,OUT010
NCJ19,907.1857812561362,OUT017
FDU01,3046.930779715201,OUT035
FDT12,3781.378682846767,OUT035
NCM18,1042.929568444883,OUT018
FDP19,2021.0127818688898,OUT017
NCR42,664.4274256715084,OUT049
FDN10,1948.0994354096817,OUT046
FDG44,904.3606156567162,OUT017
FDQ10,2869.6782794519077,OUT046
DRH13,1580.9851342618488,OUT049
FDT52,3888.639107303814,OUT013
FDM56,1667.9572270528909,OUT045
NCO43,240.80576812815215,OUT010
NCV29,2893.549450582919,OUT035
NCF06,4075.912654841545,OUT013
FDO50,1506.1577581339466,OUT035
FDT59,3814.26875234398,OUT013
FDX40,992.5943396801177,OUT027
FDE50,3044.717600001301,OUT017
FDX51,3047.3259702152636,OUT017
NCD30,1536.895590667635,OUT018
FDK15,1563.865442734244,OUT013
FDL12,1003.7394272044409,OUT045
FDK46,4075.8544176673786,OUT017
DRH49,162.78984043212418,OUT010
FDQ57,2478.561076948707,OUT046
FDY59,1528.1513293077742,OUT017
FDO09,3870.0209530512757,OUT018
NCG30,2012.0075092601278,OUT035
FDM09,2747.299463955347,OUT017
NCN17,2849.1310155453816,OUT027
NCS42,1536.5292202325713,OUT013
FDD02,277.3195009067666,OUT019
FDE34,3039.8833261082978,OUT013
FDU38,3047.3259702152636,OUT045
FDB33,2526.66474148967,OUT046
NCJ29,1458.835316531785,OUT017
FDZ27,738.7270633810414,OUT035
FDI40,1547.2751069820274,OUT013
FDG22,708.4359341236361,OUT013
FDT51,1667.9572270528909,OUT017
FDF20,3049.7484511679836,OUT018
FDV50,2006.8061247140026,OUT035
FDT02,664.4274256715084,OUT049
DRC49,2475.837181645553,OUT017
FDF26,2493.202803037172,OUT049
FDV52,1953.0383509789833,OUT035
FDX59,664.4274256715084,OUT049
FDV25,3771.138068207916,OUT035
FDW23,994.3947749153177,OUT027
FDE53,1586.0166436993902,OUT018
FDA19,2025.5253644309842,OUT017
FDH22,2012.0075092601278,OUT046
NCO41,1541.9037041756426,OUT013
FDX12,3887.334220765458,OUT017
FDF17,3047.3259702152636,OUT013
FDS11,3767.8350966272264,OUT045
FDR51,2484.0002806131974,OUT035
FDT49,242.4016653679057,OUT010
FDC56,2003.83167573337,OUT013
FDR13,2919.819969158802,OUT027
FDQ60,2003.83167573337,OUT035
FDN38,4001.0448825477692,OUT049
NCL29,2525.002554712267,OUT013
FDO13,4222.821136105564,OUT027
FDE26,2459.4442513441018,OUT018
FDA31,412.4554255195263,OUT010
FDX14,1118.7910920771253,OUT035
FDA34,2871.4859788741246,OUT045
FDF26,2502.4754544594866,OUT013
FDE38,2691.914407892049,OUT045
DRI11,1922.0738104318398,OUT046
FDQ60,2919.819969158802,OUT027
FDL21,994.3947749153177,OUT027
DRC12,5724.690673665488,OUT027
FDC47,3791.3525483507856,OUT046
FDE57,2025.5253644309842,OUT045
FDT14,2003.83167573337,OUT045
NCZ53,3044.717600001301,OUT046
FDE28,3603.892887103559,OUT018
FDR19,2463.256361358266,OUT035
NCF54,415.20314680267956,OUT019
FDZ08,1371.2882597696257,OUT046
NCJ05,2501.9877180001286,OUT018
FDF59,2021.0127818688898,OUT046
NCO05,1558.918548639503,OUT035
FDW24,741.624869222584,OUT018
NCX42,2605.780117761394,OUT018
NCA53,738.7270633810414,OUT035
FDI45,420.42732314899564,OUT019
FDG46,1893.7800019331196,OUT046
FDM20,570.6164969942159,OUT010
FDW11,133.06643842400584,OUT010
FDX08,2969.8767957428845,OUT035
NCK17,665.5564265531164,OUT035
FDK32,2492.7150665778136,OUT018
NCA42,2533.4916629415616,OUT035
DRI01,2849.022804263872,OUT035
NCL55,4021.392037294537,OUT049
DRE25,1533.0645882276524,OUT018
FDD14,3044.717600001301,OUT017
FDB10,3859.5430996208584,OUT046
DRN11,2478.561076948707,OUT035
FDP38,748.0339715944094,OUT018
NCA30,3044.717600001301,OUT017
FDT15,3044.717600001301,OUT017
NCP55,922.8630515170141,OUT018
FDF12,2480.421207106914,OUT035
FDM21,3841.4338624893044,OUT018
FDX56,3380.348288752665,OUT035
FDF10,2480.22326372611,OUT017
FDT32,3044.717600001301,OUT045
FDM51,1566.249071305377,OUT018
NCR50,2501.9877180001286,OUT018
FDI19,3888.976596306712,OUT049
FDX21,1586.0166436993902,OUT017
FDR31,2478.561076948707,OUT035
FDY02,4067.392209502357,OUT013
NCA29,2844.383530538356,OUT045
NCX17,3797.717016410189,OUT046
FDM12,3044.717600001301,OUT045
FDI53,4190.205096759871,OUT027
NCU30,2555.8780703453754,OUT049
FDC56,2950.599508776377,OUT027
FDK27,2006.8061247140026,OUT018
NCK18,2687.1387328867463,OUT017
FDB52,571.6413837809462,OUT019
DRG25,5130.727443274313,OUT027
FDZ13,776.288573846718,OUT049
FDB57,572.8388625502846,OUT019
FDR40,1424.058033668561,OUT046
NCO14,132.73596030318836,OUT019
NCN19,3044.717600001301,OUT045
FDQ28,369.41653905112065,OUT019
FDO13,2553.7281471086144,OUT018
FDK48,1397.5965990825403,OUT013
FDU07,2492.522009080739,OUT018
FDW20,2006.8061247140026,OUT046
FDV12,238.75487061322474,OUT010
FDH24,2529.8048466128994,OUT013
FDV59,3673.759631095833,OUT049
FDK57,2001.29348973582,OUT045
FDL16,1053.8247244689917,OUT027
NCQ17,2502.4754544594866,OUT046
FDJ15,3042.742705243317,OUT018
FDX24,1528.1513293077742,OUT049
FDT47,1536.895590667635,OUT046
FDT10,1001.1307049263429,OUT049
FDZ37,1484.9120497348042,OUT018
FDW43,5850.470456944306,OUT027
DRN36,1536.895590667635,OUT017
FDJ14,1280.2888512697707,OUT045
FDA32,3695.5038406108715,OUT013
FDJ38,504.5794297683939,OUT019
FDQ57,2478.561076948707,OUT017
NCQ41,510.83625572973256,OUT019
FDG56,987.5354981372052,OUT049
DRC13,2982.7461961902345,OUT027
FDV55,2477.499368422956,OUT035
FDQ49,2526.66474148967,OUT045
FDE29,133.06643842400584,OUT010
FDR03,3377.9832883626223,OUT013
FDD45,1528.1513293077742,OUT049
FDN38,573.0094249956755,OUT010
FDT56,945.9770336885526,OUT046
FDT48,3099.7884604863434,OUT045
FDU03,3004.9551673107962,OUT049
FDC56,270.87813878651264,OUT010
NCO43,2834.726930541776,OUT027
FDQ27,1575.9440536066586,OUT017
FDR03,3380.348288752665,OUT046
DRH23,132.73596030318836,OUT010
FDG22,666.2278609067082,OUT045
NCJ42,1580.9851342618488,OUT013
FDR24,1499.9660450852468,OUT046
FDW60,2872.0369718106217,OUT035
FDJ08,3044.717600001301,OUT013
DRL59,780.2165559566229,OUT018
FDG60,573.4546467159216,OUT010
FDW27,2502.4754544594866,OUT017
FDX14,1286.3675878937074,OUT018
FDC20,1003.775489666863,OUT013
NCS29,3878.3574921190193,OUT018
FDJ56,1558.918548639503,OUT046
FDB20,160.31188661051198,OUT019
FDL28,5847.53147313595,OUT027
FDW01,2492.7150665778136,OUT018
FDL03,3047.3259702152636,OUT046
FDX22,3661.4890638909683,OUT049
FDJ21,2477.499368422956,OUT035
FDR31,2478.561076948707,OUT045
FDG21,2494.8649898145754,OUT035
FDS22,995.1131717165782,OUT027
FDK08,1542.2669934740195,OUT035
FDE17,2492.7150665778136,OUT018
NCN30,1536.895590667635,OUT017
FDT50,1536.895590667635,OUT046
NCX42,2552.758092315654,OUT049
FDJ12,3583.7273966925572,OUT035
NCA18,2919.819969158802,OUT027
FDP23,569.8099236064037,OUT019
FDX12,3888.695125046365,OUT013
FDN40,2500.325531222725,OUT018
FDV48,1266.1183776370008,OUT035
NCY54,2869.8237920967217,OUT013
FDL16,132.73596030318836,OUT010
FDR45,3690.3561879612807,OUT018
FDJ52,2541.3164617036614,OUT046
DRG01,1264.8750944243288,OUT017
FDP52,3807.2419179018952,OUT013
FDU58,3044.717600001301,OUT017
FDL02,1580.9851342618488,OUT045
FDG28,3888.639107303814,OUT013
FDA19,2021.0127818688898,OUT035
FDW46,1415.5249004640523,OUT027
NCD43,1580.9851342618488,OUT049
DRG39,828.1729022903353,OUT013
NCF55,664.4274256715084,OUT049
FDJ07,1940.5519575312665,OUT046
FDE08,2485.662467390601,OUT046
FDP56,132.73596030318836,OUT019
FDT45,848.3529411754289,OUT045
FDF17,3045.3510754572794,OUT018
FDX44,1479.2245707988384,OUT046
FDM28,4901.993902188905,OUT027
FDI36,3047.3259702152636,OUT049
FDS07,1927.2512522434915,OUT045
FDD36,1938.034284661233,OUT045
FDW11,1042.6997806919617,OUT046
FDN40,2502.4754544594866,OUT049
NCQ18,1536.895590667635,OUT049
NCQ54,2693.5765946694523,OUT017
NCS42,1506.1577581339466,OUT045
DRH39,152.89996481295447,OUT010
FDC09,2849.1310155453816,OUT027
FDT08,366.03056553691874,OUT010
FDC08,3773.4308349786215,OUT035
FDT20,662.1344195185917,OUT017
FDS35,1059.529030055451,OUT035
FDX58,3037.9084313503145,OUT018
FDW58,1580.9851342618488,OUT046
DRD27,1539.5250343312398,OUT046
FDH32,235.08830002035185,OUT019
FDS26,4076.2617384595064,OUT035
FDQ31,1473.6828581348245,OUT046
FDP11,3540.2067830718916,OUT018
FDD58,1542.2669934740195,OUT017
FDM33,3696.18030107699,OUT045
FDZ16,3047.3259702152636,OUT049
NCS29,573.0094249956755,OUT010
NCM18,133.06643842400584,OUT019
FDP11,3733.1285175007156,OUT049
NCC42,2045.1296038535065,OUT017
DRM23,2871.4859788741246,OUT046
NCN55,5847.53147313595,OUT027
FDK46,4072.1534390360266,OUT013
FDR01,3085.776838562692,OUT046
NCA05,2485.662467390601,OUT045
NCP43,2893.4617199248787,OUT017
FDR12,383.88161175086236,OUT010
FDQ01,4023.955387562289,OUT013
FDM13,2025.5253644309842,OUT046
FDQ19,3891.704073286202,OUT017
FDK56,491.7291826689655,OUT019
NCX06,468.8813952403947,OUT010
FDO56,2919.819969158802,OUT027
FDU45,1840.0047024875425,OUT045
FDI16,132.73596030318836,OUT019
FDL32,1917.1116889199322,OUT046
FDA07,2006.8061247140026,OUT046
FDA14,2480.22326372611,OUT045
FDV46,2998.970664805708,OUT027
NCO07,3675.178931436931,OUT035
NCP41,1580.9851342618488,OUT046
FDY60,2045.1296038535065,OUT018
FDN38,4011.537236929225,OUT017
FDO15,1180.7385636063163,OUT046
FDT60,2006.8061247140026,OUT013
FDA55,3783.9300106576375,OUT035
FDE02,224.42076857957946,OUT010
DRJ39,3756.0861204727134,OUT049
FDV34,1091.0141514868724,OUT035
FDS20,5116.245101631957,OUT027
FDF02,2849.1310155453816,OUT027
FDW40,2147.080497311298,OUT017
NCB43,3044.717600001301,OUT046
FDR58,1499.3217604150757,OUT017
DRJ59,665.5564265531164,OUT035
NCD30,1539.5250343312398,OUT017
FDE14,1536.895590667635,OUT017
FDC28,1586.0166436993902,OUT018
FDU16,1414.8444427583925,OUT018
NCD19,909.8980162746709,OUT035
FDU21,665.3544989452537,OUT046
FDV59,5850.470456944306,OUT027
FDU03,3039.8833261082978,OUT045
FDC33,563.2868580612118,OUT010
NCR42,663.037594516656,OUT035
DRH59,1118.7910920771253,OUT035
NCM31,2045.1296038535065,OUT035
FDS50,3771.138068207916,OUT035
FDP39,856.9464992698688,OUT046
FDQ55,1935.2920198044862,OUT013
FDV36,279.72577871565346,OUT019
FDI05,1906.384452873862,OUT027
FDS45,2879.936758886862,OUT027
FDA39,666.2278609067082,OUT045
FDC37,251.14457388845412,OUT010
FDJ60,4228.464931564859,OUT027
DRQ35,2006.8061247140026,OUT046
NCJ06,2001.29348973582,OUT046
NCY42,2473.687258408792,OUT018
DRM37,3047.3259702152636,OUT049
FDR14,776.288573846718,OUT045
FDE51,685.6969801898969,OUT049
FDT33,2691.914407892049,OUT017
FDR08,1840.0047024875425,OUT013
FDE36,380.92630130725695,OUT010
FDL22,228.13345832423056,OUT019
FDR44,2025.5253644309842,OUT013
FDI56,210.45063503889406,OUT019
FDE47,274.11009560217366,OUT010
FDV27,203.41445497022912,OUT010
FDV10,666.9462577079688,OUT049
FDC40,1264.8750944243288,OUT045
NCX41,3660.333343891134,OUT013
NCQ38,2853.313748872267,OUT027
FDV12,2849.1310155453816,OUT027
FDE52,1477.5514792691529,OUT017
FDG20,4508.524144213777,OUT027
FDV16,992.5943396801177,OUT027
FDI32,1924.614579345712,OUT017
FDJ32,1012.7979962545252,OUT049
FDN39,2778.0884704677114,OUT018
FDY34,2702.523159684697,OUT017
FDC14,665.5564265531164,OUT035
FDA55,3773.755595162132,OUT017
FDZ50,456.4913105787005,OUT010
DRG13,2557.5402571227787,OUT049
FDP01,2504.13764123689,OUT013
NCG54,2871.4859788741246,OUT017
FDM13,2025.5253644309842,OUT045
NCO18,4848.683748507773,OUT027
NCW41,2504.13764123689,OUT013
FDM52,4056.476762791551,OUT027
NCF55,663.037594516656,OUT035
FDT09,2025.5253644309842,OUT046
NCM19,1667.9572270528909,OUT035
FDW12,2476.4111537119456,OUT018
FDP15,572.8368330130673,OUT019
FDK36,739.4147012014197,OUT045
FDZ25,2873.699158588025,OUT035
NCW06,3047.3259702152636,OUT049
FDW60,2917.702933531837,OUT046
DRC49,2478.561076948707,OUT013
NCT17,3046.930779715201,OUT035
NCN06,2553.7281471086144,OUT018
FDC45,2851.1453656687577,OUT013
DRJ47,411.9039738190557,OUT019
NCF06,4080.454633263691,OUT045
FDE21,270.2581002150827,OUT010
DRG27,710.9547661600965,OUT013
FDW40,2045.1296038535065,OUT049
NCO53,3044.717600001301,OUT046
FDE23,685.6969801898969,OUT049
FDQ16,1593.3054347375808,OUT046
FDS26,4069.7772705354064,OUT045
FDZ13,132.73596030318836,OUT010
FDS14,2502.4754544594866,OUT049
FDC10,1967.1784856362588,OUT045
FDY16,3044.717600001301,OUT049
FDJ20,2012.0075092601278,OUT035
FDV43,665.5564265531164,OUT035
FDZ32,2856.779762692594,OUT027
FDR23,2871.4859788741246,OUT046
FDN24,848.3529411754289,OUT035
FDE34,5082.57782812735,OUT027
FDU31,3702.0064821340798,OUT013
FDW33,1586.0166436993902,OUT018
FDU26,1935.2920198044862,OUT046
FDE20,4240.807586230427,OUT027
NCW05,1580.9851342618488,OUT035
FDB22,2491.0528798004107,OUT018
FDO56,1927.2512522434915,OUT046
FDA19,2998.970664805708,OUT027
DRI39,909.8980162746709,OUT045
FDH52,1003.1843883093982,OUT018
FDZ50,3046.930779715201,OUT035
NCN42,2480.22326372611,OUT035
FDB53,2482.083393884317,OUT013
DRG11,1595.7509015999194,OUT017
DRK11,4061.707372770969,OUT027
FDQ60,2006.8061247140026,OUT017
FDT36,662.1344195185917,OUT017
DRG25,3042.742705243317,OUT018
DRJ23,3044.717600001301,OUT046
FDG05,2528.142659835497,OUT035
NCK06,2006.8061247140026,OUT018
FDU52,2502.4754544594866,OUT017
FDW07,1484.0617327677269,OUT018
NCM17,685.6969801898969,OUT045
FDA22,2747.299463955347,OUT045
NCA41,3045.3510754572794,OUT018
FDF38,665.5564265531164,OUT035
FDH52,1073.9612705944965,OUT046
FDY58,569.8099236064037,OUT019
FDZ16,3047.3259702152636,OUT045
NCM18,1003.7394272044409,OUT017
FDA22,2692.3987188222445,OUT018
NCJ43,2874.470917536193,OUT035
FDI34,5847.53147313595,OUT027
FDG56,1052.6090408680727,OUT046
FDS34,1927.2512522434915,OUT046
DRC01,744.7621851454386,OUT035
FDQ04,664.838029751856,OUT035
FDK04,909.8980162746709,OUT035
FDT51,1656.0110690742306,OUT049
FDV26,3047.3259702152636,OUT017
FDS04,2045.1296038535065,OUT049
FDW43,3606.5656559555746,OUT018
FDQ28,369.16385777610395,OUT010
NCK06,2006.8061247140026,OUT017
FDS23,2025.5253644309842,OUT018
FDZ36,493.6674236310872,OUT019
FDE56,1042.929568444883,OUT018
FDW10,4476.746553646252,OUT027
NCN14,3044.717600001301,OUT045
NCQ18,1536.895590667635,OUT045
FDW08,1586.0166436993902,OUT017
FDU43,3867.718812315221,OUT035
FDR33,251.3654874756183,OUT010
FDM24,366.46755860973445,OUT010
NCZ05,1580.9851342618488,OUT046
NCV41,1804.7763454327246,OUT035
FDV11,2865.6989741019765,OUT018
NCY05,663.037594516656,OUT035
FDV44,3042.742705243317,OUT018
FDW32,1401.6326935871557,OUT049
NCU18,3161.8621707919124,OUT027
NCC43,4019.2565178347822,OUT035
FDW19,1670.2517682111481,OUT013
FDN31,3049.5391499291645,OUT035
FDI48,748.5651106163826,OUT045
FDS24,1493.8622182478152,OUT017
FDF46,1927.2512522434915,OUT049
DRG23,2493.202803037172,OUT017
FDG14,2486.1868285130718,OUT018
NCY30,2967.663616028984,OUT049
FDO28,2006.8061247140026,OUT018
DRD24,2045.1296038535065,OUT035
FDI33,1493.8622182478152,OUT049
FDN32,3044.717600001301,OUT046
FDR16,3667.192970631156,OUT045
FDF26,2502.4754544594866,OUT046
NCN29,738.8835621794465,OUT018
FDE20,2748.9616507327505,OUT045
FDA46,3047.3259702152636,OUT046
FDU28,3044.717600001301,OUT045
FDQ48,1542.2669934740195,OUT045
FDV36,2021.0127818688898,OUT013
FDR14,852.2248688855552,OUT018
FDP23,3696.9473139775428,OUT017
FDP56,794.5330073053196,OUT013
FDK48,153.4613871179936,OUT010
FDR48,2496.334119094903,OUT046
NCY29,912.5675825396684,OUT049
FDM22,852.2248688855552,OUT018
DRJ01,2552.758092315654,OUT013
FDZ43,3896.36258206937,OUT045
FDV03,2504.13764123689,OUT035
FDX11,4975.407546557823,OUT027
NCA41,5729.728292273622,OUT027
FDE38,2702.523159684697,OUT017
FDI27,732.7557408935452,OUT018
FDN32,3044.717600001301,OUT013
NCN43,2006.8061247140026,OUT017
FDB47,5845.413201586779,OUT027
FDV03,2504.13764123689,OUT017
NCN30,1536.895590667635,OUT045
NCV54,271.43429355490855,OUT010
FDV07,1632.3701573856513,OUT013
FDP07,3054.7346738698852,OUT049
FDK48,1107.6198921350003,OUT018
FDM15,367.33412902978665,OUT019
FDY19,2919.819969158802,OUT027
FDK46,4080.1253693716358,OUT046
FDY11,1061.0535341947998,OUT045
FDH09,786.9530127982138,OUT046
FDO08,4228.464931564859,OUT027
FDU14,4018.9156764367985,OUT013
FDD22,2906.3633097883203,OUT027
FDM27,2526.66474148967,OUT017
FDL02,2856.779762692594,OUT027
NCA17,2480.22326372611,OUT035
FDE38,381.1054487419691,OUT019
NCG07,3044.717600001301,OUT049
DRC27,3889.135025527841,OUT013
FDA27,4047.8025364264286,OUT035
FDW40,2045.1296038535065,OUT045
DRI11,1927.2512522434915,OUT013
FDN50,1534.7852047661884,OUT046
FDR12,2869.6782794519077,OUT046
FDT34,2849.1310155453816,OUT027
FDW11,1003.7394272044409,OUT035
NCO30,5116.245101631957,OUT027
FDZ34,3047.3259702152636,OUT017
FDU45,1893.7800019331196,OUT017
NCD42,663.037594516656,OUT035
FDX25,3007.3041948224472,OUT045
NCR29,945.9770336885526,OUT046
FDX43,382.1962547270378,OUT019
FDB04,194.89780104408587,OUT010
FDR49,1057.4908571883095,OUT027
